-8.324671,2.959479
7.893250,-1.700842
-1.012573,2.599200
12.206593,1.988415
8.582896,-7.309798
-6.895629,-6.957817
0.627221,14.767530
7.745745,-4.607868
5.604392,0.226082
-3.658699,7.855442
6.262070,-6.129394
-0.830428,4.941925
3.500168,-4.284846
-0.404566,2.693545
-8.002011,-3.455347
-3.078102,3.211135
-5.862913,5.584159
-1.451394,-7.752475
-12.633496,4.690590
-4.172750,-4.656002
-0.168894,8.379533
1.111900,1.311326
5.095267,-4.677079
1.031479,2.106410
10.526578,1.281357
9.700900,2.933812
-3.500149,-0.417384
-2.235296,-6.676999
1.073292,-2.583203
7.252649,-0.217731
5.368015,4.575127
-1.856869,-1.161960
-0.047935,-2.381755
2.989241,-0.000904
-4.085412,9.189079
1.298435,9.846615
-6.496487,-0.843819
0.717888,-2.335470
2.440692,-4.107435
-0.154217,3.505011
-2.007071,5.579252
0.451873,-3.396240
-5.694444,4.427097
5.481536,-2.501713
6.907762,7.686785
5.289459,8.654887
0.629467,10.471321
3.706377,7.188651
3.083221,-2.905330
-3.842331,-5.350370
0.234171,5.524528
-3.663305,6.564191
-1.005118,-4.720109
4.306038,-10.059394
8.227563,0.366722
-6.636497,-5.649311
-0.042687,3.649529
0.021820,1.552432
-3.034082,1.474063
-4.422678,0.429746
-4.293813,2.518899
1.427310,0.552192
1.556516,1.765959
-0.602378,-0.396471
2.296918,2.127209
6.269912,-0.888442
-2.937332,5.184794
-7.017081,6.993702
4.670481,1.899448
5.736286,-6.627400
10.173360,-1.333736
4.094757,4.361569
-5.734777,-2.556911
-13.722681,-8.270045
-7.934457,-1.093648
-4.926228,0.155221
-1.900882,-2.164766
-6.765185,-11.262255
-0.071657,-1.476733
-4.927447,-1.440535
-3.150249,0.562742
5.810860,6.960445
-4.416783,-0.578447
-9.671429,-2.027228
-2.186237,1.251417
-5.612610,-6.336141
-7.511375,3.969451
0.463312,4.062873
-0.460774,0.111877
10.503890,-3.484740
1.474655,-0.479755
0.026581,-1.787367
4.803047,1.451214
2.792052,-2.946119
3.278398,8.789927
-0.822354,3.508857
-0.064918,-0.891511
7.323510,3.390667
4.551356,3.506652
3.108994,-5.672247
-7.311393,-0.216589
10.614375,-2.130882
8.737826,-0.853462
3.002660,-3.305814
-5.857342,-1.430626
3.044229,5.410907
-8.883749,-2.068473
7.683053,-1.544850
5.480675,13.785709
7.264699,3.302620
-2.118809,-11.866590
-2.400748,-1.774199
3.211118,8.835429
-7.765157,2.041528
-3.343118,3.261353
6.764847,3.266278
2.167826,9.717750
3.522595,7.385361
1.852984,-6.705948
-4.236727,6.950591
3.532308,3.585692
4.805570,6.953959
-1.142392,1.174697
3.292760,0.835844
-9.608997,-2.615198
-1.283386,-1.490737
-1.978856,4.229400
-2.747174,-5.974802
-0.900876,-1.733067
-0.833752,10.905871
-8.282702,-3.392811
-1.880085,0.327613
2.875839,4.880063
0.423637,-0.903270
-6.573314,2.653760
-0.216820,-0.751803
5.640304,9.931776
6.858130,1.357548
2.401974,-5.445765
6.077437,-5.850961
5.014978,-0.374817
