-15.506540,-2.450114
5.969614,-9.655329
21.043891,13.242739
14.229556,3.874303
8.038036,-15.370381
16.392738,-19.945947
-14.248640,0.002930
-7.114101,10.875145
10.388088,19.909909
-10.723524,-1.172490
-11.551164,-7.252676
-11.243326,-10.430615
11.976452,-1.613461
-4.180796,-1.069187
-18.059695,8.248908
-4.378372,27.110899
1.785669,21.041406
10.847282,0.211820
2.656441,19.320280
-18.304628,1.816587
22.495880,-3.817647
19.856074,-7.549676
2.856207,-3.729777
-3.102086,-4.052975
8.205017,8.378672
-11.796298,-3.096956
4.318120,10.684546
-11.450517,-4.409127
9.301165,8.719646
-21.823979,2.076553
-11.944880,8.894239
-12.434384,10.268474
-1.635222,7.492088
-9.841021,-2.090361
-2.180342,0.003222
-15.930361,6.982300
-4.965021,-15.923069
6.259616,-16.843365
12.732787,-18.197146
7.003808,-0.883767
2.158424,13.655681
-3.156812,-6.763802
-8.634976,-9.455983
-11.584312,17.707665
-13.954808,-2.144333
-16.218422,27.705515
5.419474,-3.802218
6.391434,3.782090
3.415180,-14.517916
3.990940,1.243600
0.186211,3.167197
-15.412568,-17.103785
-3.175718,-8.594797
-0.857289,7.343196
-22.532708,10.050161
-25.440559,-16.762061
-11.268751,1.140810
-5.842149,-9.251736
-0.913109,-1.456334
-17.479292,-9.724947
5.882559,-17.062949
1.254727,2.895123
4.400415,0.369763
6.667675,-0.833883
-3.125436,-6.513774
-6.936312,-6.721000
-1.030299,7.005122
15.029838,1.655102
4.906103,4.214683
-0.201681,-7.003876
2.628277,-1.366304
14.053905,-3.484556
-26.679047,-20.625080
-28.820324,-4.770791
-3.461280,9.090049
8.165795,-17.036269
8.625339,3.435223
-1.984382,-2.905102
-21.368245,5.591568
10.121847,-6.160920
7.671378,-6.123692
2.909525,-2.849248
-6.451881,-10.736842
-14.383670,-9.858933
0.869836,-8.775903
13.188146,4.655332
1.678827,-7.238518
9.744121,-0.818852
-6.006161,5.828602
6.387811,-1.685782
-4.157942,-1.357935
-6.455041,-15.182206
10.895610,0.485061
-4.692227,-6.956714
3.480265,-8.368553
-9.080741,-4.628115
2.595489,16.030643
6.070448,-4.258616
-5.804766,-6.917667
-4.787380,-3.691511
6.601088,0.054686
-18.106422,2.302225
6.418948,-12.396044
5.610348,-6.135219
-3.311969,-4.490125
0.350522,-9.958243
-9.035150,-4.285102
0.830339,6.937508
-2.112676,5.735291
7.977680,5.879970
-5.144111,-22.625133
-9.887993,4.697789
5.551278,-12.694063
7.061550,8.296338
-12.623066,2.429892
9.430800,-0.754273
6.900176,-1.301515
5.020580,0.240370
8.032099,-1.255877
0.720565,-9.480888
-6.542962,20.834725
3.136554,2.343464
6.443428,4.155341
2.971682,9.800214
-5.631593,-13.582732
10.468953,0.373118
-6.713687,-4.846772
-0.359844,-9.163299
7.232687,-13.953956
-7.564986,6.775386
6.789111,-6.222774
-3.620164,11.571262
12.137601,3.203910
-4.794980,-3.449740
