0.239011,-0.305227
-0.694285,-0.324289
0.462533,-0.792586
-0.512668,1.217931
-0.033373,-0.751874
0.133559,-1.166863
-0.185796,-0.610280
0.397794,2.559327
-0.988034,1.296666
-0.578472,0.599558
-1.517215,1.003778
0.118283,-0.751177
-1.154887,0.753880
0.230669,0.807249
1.177275,-0.200197
0.315591,1.443682
0.359428,0.675251
0.120630,0.431889
0.175074,-0.211996
-0.019242,-1.277650
1.868568,-0.295168
-0.107436,-0.282192
1.435197,1.445523
0.694175,0.449114
-1.122419,-0.940380
1.011752,-1.388092
-0.577752,-0.500629
-0.308917,1.343502
-1.223104,0.191763
0.642295,-1.251191
-0.569930,0.285378
-0.440140,-1.763086
-1.144252,0.045355
0.363320,0.305254
0.504766,1.226267
-0.550914,0.609736
0.521966,0.739870
1.985992,0.925087
1.731906,0.013447
-0.921475,1.132900
-1.133248,-0.557889
-0.261983,0.504580
-1.500602,0.323294
-0.371291,-0.509683
-0.506714,-1.049802
0.315049,0.582808
0.260350,-0.180499
-0.247947,-0.956255
1.235329,-0.559916
0.694515,0.685925
0.350164,-0.172792
0.674504,-2.244006
0.877592,0.517424
0.183135,-0.494106
-0.136251,0.308969
0.155889,0.154579
-1.935732,-0.398576
0.218249,0.465187
-0.092376,0.028244
1.533114,0.292057
2.418335,1.328094
-0.963811,2.150894
-1.246424,0.061751
-0.119984,-0.349702
0.679703,-1.138152
-1.773730,0.966359
0.563426,0.683436
-0.069376,0.041327
-0.574072,1.980503
0.465361,1.502895
-0.528255,1.631731
0.364014,-0.262516
1.270188,-2.289483
-0.993824,-1.067725
-0.670671,0.637796
-1.181360,0.366788
1.296700,-0.891116
1.227093,-0.369344
-2.450678,0.439391
-1.281396,0.791441
-1.728923,-1.091110
-0.030022,0.514208
0.291268,-1.845973
0.174524,1.117855
-2.215811,-0.551171
0.169349,-0.424180
-0.294597,0.015672
0.080348,0.194755
1.797141,-0.614300
0.333840,0.503564
0.981802,1.049987
0.235377,0.956481
-0.140379,0.754377
-0.066604,0.483730
-0.108060,-1.894711
-0.082082,-0.539031
-1.074500,1.166734
0.670701,1.597707
1.208596,0.393011
1.164895,0.160854
-0.587651,0.474220
0.239560,-1.316639
2.286843,0.175045
-0.409235,1.006796
0.706502,-0.997063
0.449595,0.566049
1.982473,-0.052079
-0.041240,-1.097737
0.546765,0.050341
-1.229680,1.278051
0.366315,0.266504
0.868184,-0.174839
0.965008,-1.017942
-0.821286,-0.329266
-1.516373,0.764536
