8.056039,-89.503566
-72.182619,24.985705
20.116503,32.151198
-10.927797,61.353783
53.204239,-79.279141
-117.651336,-1.845680
-74.143605,14.691478
56.770370,18.265570
-20.145492,16.963553
-10.277948,-26.227508
48.749570,-92.572450
21.987418,-19.065125
-39.802769,31.523503
106.961117,-21.124588
23.726789,-13.026195
-43.665834,-74.566176
4.653395,93.191499
-62.616276,-64.638102
-42.858715,-50.164579
-80.847170,-5.412307
43.997124,-26.131726
-79.983840,-71.946527
-81.471716,-6.309776
-48.795712,-3.952665
18.578509,-140.219218
32.514589,-74.111877
39.674117,-7.911253
0.667109,64.411583
-11.280206,69.924052
-57.227023,-23.514119
5.290312,99.668142
-2.490253,29.296851
46.619633,20.900950
58.034282,5.910116
-76.384628,79.331130
9.890752,-14.034706
-56.256011,33.985112
19.001170,-72.583621
-16.175248,68.822668
-20.502839,-7.265045
0.002768,38.649784
73.175295,36.438203
-34.722488,41.107774
-69.551135,-24.004283
-18.935163,-5.816523
-70.574146,-42.939148
-17.313511,-28.322842
-82.643629,-40.205250
-62.275911,-93.838160
37.814727,-28.671410
27.404051,-42.418222
-0.396320,-11.083328
-6.529691,-79.807902
7.517186,43.384826
-39.450280,13.288171
-14.230995,-70.180057
-65.375193,53.944558
110.333041,-91.707523
55.588375,60.206400
-55.477154,12.448910
-19.037471,4.258172
-26.811736,41.613878
-47.680387,7.385419
-31.695930,-72.110231
29.407453,-7.652111
-48.151314,34.920782
-21.079554,69.401967
-107.405677,14.951033
56.361007,58.540674
-58.688872,-63.326967
-69.846968,0.653048
-10.844870,31.711684
-23.250324,71.123354
-17.180165,-83.867660
92.898466,-2.848607
-101.399541,-28.675156
-42.498366,26.227194
-68.251671,37.236758
70.943641,29.156917
-63.602126,-53.025085
-16.368417,-60.168764
63.451859,48.198752
50.281517,41.645393
72.424631,9.316135
-58.136963,1.457830
-13.240685,-51.239874
7.802701,9.003319
34.265897,12.882897
-3.699275,57.760571
37.312441,-10.833725
37.040799,-25.585937
-86.821937,-15.188225
-23.101333,-55.629927
63.482607,-37.011056
-40.390265,61.340276
51.674521,13.183349
67.268790,8.437374
48.287986,-57.724140
46.074624,10.676490
32.441836,61.453010
-12.842999,12.478347
-34.340877,-102.022087
-38.838169,90.726737
-52.953526,44.590081
61.143886,21.822905
-31.165754,48.831606
42.856294,-40.629852
-83.067099,77.047614
-92.310281,9.113045
6.508503,22.095904
53.669588,2.409974
-11.931402,-17.133178
-55.956019,-105.307350
-60.595476,-40.985525
-66.393012,-38.813434
20.935644,-15.667517
32.774204,-1.122516
-38.913612,-6.635128
-24.015411,13.427615
93.701715,-41.388884
-9.834006,-41.137866
-58.783382,-34.024963
-2.651679,-52.757425
39.398353,30.541603
32.334139,-38.746942
-13.306379,-39.610860
13.530203,60.267900
24.599510,13.031987
11.301489,-48.403411
46.160311,37.793730
-15.926037,-48.639180
40.575429,-86.311431
-6.174864,-7.576229
17.633246,-41.999951
-20.017682,-19.575316
100.501182,-115.812144
-46.215046,-45.524139
0.053308,29.782411
-5.837137,30.342340
-127.084446,-20.017080
-52.337435,7.723528
65.209550,-56.777585
16.568188,-52.230807
103.794996,-82.865455
-44.556969,84.635060
14.044708,-5.780031
6.536938,47.960871
-51.910846,-6.824172
-10.030204,-30.482787
8.232604,-13.594082
-36.308993,-108.437670
-45.068535,41.019141
64.249553,-10.590462
41.634602,-1.434405
-60.172274,-36.490425
-1.361217,-11.309682
-4.546159,-106.597546
13.234499,-67.406249
-4.469225,9.605217
82.107235,-19.096690
60.424745,-49.790665
5.378363,17.376101
33.868656,9.065174
-101.482019,5.842257
-84.082558,-84.579736
-63.594524,-5.363657
37.023204,13.731418
-57.869733,34.873223
-36.352887,84.631501
-4.237293,-61.801467
2.694192,-30.386788
-25.081375,7.950062
-19.726244,31.305563
-46.548061,25.776451
22.266418,-3.785703
-80.835806,-19.069632
-45.879891,25.124191
99.589035,-2.266221
-12.777489,-57.442068
18.909258,-18.320362
-34.887670,-46.392612
32.981597,-43.280254
63.540423,-63.943208
23.864950,33.468251
3.674872,-8.536469
12.402126,-69.055735
5.559638,80.130829
-53.024804,15.794089
-8.306569,-12.689984
56.496931,-23.647024
-6.892306,-91.995439
16.490354,13.992629
-27.271996,-48.272973
21.021726,56.013884
4.099562,32.681653
-39.691034,16.922011
-82.836338,6.704370
-113.174104,3.000071
63.943849,-49.973738
11.403720,-67.811364
36.301022,0.162792
-44.794148,-31.940357
-20.728286,85.255943
-70.554015,-50.841315
-73.822517,35.370689
-61.536967,-15.944921
-76.025505,-37.166323
-18.796920,-15.700349
-16.621745,-41.949674
-13.416389,-34.673111
19.649555,-9.449402
27.941601,-53.091270
-18.208826,56.796649
51.225702,45.163993
-29.862484,54.117292
40.568274,84.925229
1.805539,-40.679910
74.415714,9.372635
27.759814,5.317560
-20.592851,-37.089826
29.741334,-34.466749
-75.080437,-34.326071
63.266699,4.112377
102.217528,18.669076
61.728610,84.931879
-29.871622,41.790869
-37.135784,19.555400
39.393545,-32.737962
6.991017,18.369681
-11.185089,-19.408618
-46.760116,-100.627447
-104.149126,-25.376946
51.096829,18.619139
122.067288,21.105954
-0.402700,49.110257
-6.971683,-35.425246
-67.136570,29.094750
76.430912,-43.200245
-18.026262,-0.195756
-129.709091,45.496490
59.893265,-20.789513
67.951123,83.736105
-41.675248,-6.329069
6.054943,55.488487
47.968677,-86.144504
126.930993,59.491807
65.026408,-66.911390
70.030519,-49.722535
-64.794152,19.172671
-36.971202,-18.939055
10.215989,-30.462400
-24.358183,50.505159
4.762857,-8.010685
-37.372433,41.753291
-16.946536,80.271751
-14.019724,-37.125712
20.454206,34.109388
48.895524,7.802496
112.946033,-59.290160
38.658553,39.431246
-11.673056,-6.174999
94.506676,-98.930850
-23.543514,32.061306
-2.388672,-76.857497
43.889054,2.931944
-53.655185,-14.136747
-37.590063,-33.454808
-36.106469,-29.892474
67.504353,-42.939471
80.597826,30.843839
77.514753,71.231029
56.950387,-117.391902
18.339951,-2.322699
14.356082,51.532872
3.200163,61.750806
-90.655456,42.702870
-21.173363,7.202392
